id,tag,timestamp,value
3300,Train/loss,1680425703362,0.39420852065086365
3310,Train/loss,1680425713108,0.3774234652519226
3320,Train/loss,1680425722840,0.36006852984428406
3330,Train/loss,1680425732743,0.38518276810646057
3340,Train/loss,1680425742521,0.3618415594100952
3350,Train/loss,1680425752303,0.3717719316482544
3360,Train/loss,1680425762047,0.3624367415904999
3370,Train/loss,1680425771834,0.3919611871242523
3380,Train/loss,1680425781575,0.372071236371994
3390,Train/loss,1680425791382,0.36639052629470825
3400,Train/loss,1680425801144,0.36793917417526245
3410,Train/loss,1680425811001,0.38815122842788696
3420,Train/loss,1680425820738,0.3902851939201355
3430,Train/loss,1680425830486,0.38323238492012024
3440,Train/loss,1680425840251,0.3791987895965576
3450,Train/loss,1680425849988,0.35820409655570984
3460,Train/loss,1680425861242,0.3702824115753174
3470,Train/loss,1680425871038,0.3748248517513275
3480,Train/loss,1680425880873,0.39599838852882385
3490,Train/loss,1680425890664,0.389009028673172
3500,Train/loss,1680425900449,0.3551122546195984
3510,Train/loss,1680425910217,0.38492581248283386
3520,Train/loss,1680425920084,0.3643995225429535
3530,Train/loss,1680425929853,0.36548149585723877
3540,Train/loss,1680425939618,0.3803291320800781
3550,Train/loss,1680425949395,0.36531540751457214
3560,Train/loss,1680425959178,0.3743967115879059
3570,Train/loss,1680425968946,0.3572002947330475
3580,Train/loss,1680425978718,0.3761451244354248
3590,Train/loss,1680425988692,0.33428025245666504
3600,Train/loss,1680425998717,0.35279473662376404
3610,Train/loss,1680426008637,0.36885130405426025
3620,Train/loss,1680426019633,0.36224648356437683
3630,Train/loss,1680426029439,0.3783138394355774
3640,Train/loss,1680426039240,0.34423506259918213
3650,Train/loss,1680426049039,0.35188937187194824
3660,Train/loss,1680426058904,0.3800431191921234
3670,Train/loss,1680426068708,0.3880854547023773
3680,Train/loss,1680426078598,0.3688107132911682
3690,Train/loss,1680426088357,0.3683033287525177
3700,Train/loss,1680426098129,0.4075843095779419
3710,Train/loss,1680426107954,0.36461833119392395
3720,Train/loss,1680426117831,0.3575347065925598
3730,Train/loss,1680426127599,0.35615915060043335
3740,Train/loss,1680426137406,0.3930247724056244
3750,Train/loss,1680426147182,0.36507198214530945
3760,Train/loss,1680426156953,0.32441025972366333
3770,Train/loss,1680426167902,0.3767737150192261
3780,Train/loss,1680426177742,0.37185975909233093
3790,Train/loss,1680426187509,0.3717091977596283
3800,Train/loss,1680426197283,0.36165276169776917
3810,Train/loss,1680426207264,0.36349040269851685
3820,Train/loss,1680426217041,0.358692467212677
3830,Train/loss,1680426226831,0.36152052879333496
3840,Train/loss,1680426236614,0.3711516559123993
3850,Train/loss,1680426246394,0.33870452642440796
3860,Train/loss,1680426256183,0.3528650104999542
3870,Train/loss,1680426266017,0.35483014583587646
3880,Train/loss,1680426275775,0.37915924191474915
3890,Train/loss,1680426285548,0.3468815088272095
3900,Train/loss,1680426295333,0.34677332639694214
3910,Train/loss,1680426305103,0.3623425364494324
3920,Train/loss,1680426314868,0.3548964858055115
3930,Train/loss,1680426325984,0.3589298129081726
3940,Train/loss,1680426335958,0.34463679790496826
3950,Train/loss,1680426346303,0.35115790367126465
3960,Train/loss,1680426356230,0.3517548441886902
3970,Train/loss,1680426366193,0.3531506359577179
3980,Train/loss,1680426376214,0.36914750933647156
3990,Train/loss,1680426386119,0.3356080651283264
4000,Train/loss,1680426395976,0.38422030210494995
4010,Train/loss,1680426995250,0.35376301407814026
4020,Train/loss,1680427004890,0.34828755259513855
4030,Train/loss,1680427014533,0.35778096318244934
4040,Train/loss,1680427024470,0.3573344051837921
4050,Train/loss,1680427034510,0.3697664439678192
4060,Train/loss,1680427044333,0.3550712764263153
4070,Train/loss,1680427054045,0.3446231782436371
4080,Train/loss,1680427063757,0.3696904480457306
4090,Train/loss,1680427074606,0.35805824398994446
4100,Train/loss,1680427084310,0.38012903928756714
4110,Train/loss,1680427094075,0.3659554123878479
4120,Train/loss,1680427103801,0.3447039723396301
4130,Train/loss,1680427113553,0.3536469340324402
4140,Train/loss,1680427123317,0.3620537221431732
4150,Train/loss,1680427133059,0.3326611816883087
4160,Train/loss,1680427142805,0.3397858738899231
4170,Train/loss,1680427152565,0.38182854652404785
4180,Train/loss,1680427162311,0.34519124031066895
4190,Train/loss,1680427172194,0.3476453721523285
4200,Train/loss,1680427182230,0.3727169632911682
4210,Train/loss,1680427192011,0.3477053642272949
4220,Train/loss,1680427201948,0.340676486492157
4230,Train/loss,1680427211854,0.33973172307014465
4240,Train/loss,1680427223206,0.3434433937072754
4250,Train/loss,1680427232927,0.34117481112480164
4260,Train/loss,1680427242671,0.32536813616752625
4270,Train/loss,1680427252412,0.3409844636917114
4280,Train/loss,1680427262183,0.36388903856277466
4290,Train/loss,1680427271929,0.3611876964569092
4300,Train/loss,1680427281669,0.34392574429512024
4310,Train/loss,1680427291420,0.3954215347766876
4320,Train/loss,1680427301170,0.3601204454898834
4330,Train/loss,1680427310912,0.37576520442962646
4340,Train/loss,1680427320677,0.34843963384628296
4350,Train/loss,1680427330417,0.35814303159713745
4360,Train/loss,1680427340171,0.3768293559551239
4370,Train/loss,1680427349917,0.3821603059768677
4380,Train/loss,1680427359665,0.36003315448760986
4390,Train/loss,1680427369451,0.3263808786869049
4400,Train/loss,1680427380727,0.33289510011672974
4410,Train/loss,1680427390499,0.3481205403804779
4420,Train/loss,1680427400264,0.3482656478881836
4430,Train/loss,1680427410069,0.35908186435699463
4440,Train/loss,1680427419833,0.360181599855423
4450,Train/loss,1680427429580,0.3431946337223053
4460,Train/loss,1680427439325,0.3556603193283081
4470,Train/loss,1680427449092,0.34205305576324463
4480,Train/loss,1680427458862,0.3534559905529022
4490,Train/loss,1680427468627,0.3588639497756958
